SITE_CODE,MSMT_DATE,RPE,GSE,RDNG_WS,RDNG_RP,WLM_QA_DESC,WLM_ORG_NAME,MSMT_CMT
332512N1173807W001,2/26/1954 0:00,22.25,22.25,,12.27,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,4/6/1954 0:00,22.25,22.25,,7.68,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,4/21/1954 0:00,22.25,22.25,,8,QM:Other,Department of Water Resources,
332512N1173807W001,5/10/1954 0:00,22.25,22.25,,38.81,QM:Pumping,Department of Water Resources,
332512N1173807W001,6/12/1954 0:00,22.25,22.25,,11.4,QM:Other,Department of Water Resources,
332512N1173807W001,6/14/1954 0:00,22.25,22.25,,11.54,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,6/15/1954 0:00,22.25,22.25,,11.4,QM:Other,Department of Water Resources,
332512N1173807W001,7/12/1954 0:00,22.25,22.25,,14.2,QM:Other,Department of Water Resources,
332512N1173807W001,8/6/1954 0:00,22.25,22.25,,15.15,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,8/16/1954 0:00,22.25,22.25,,15.1,QM:Other,Department of Water Resources,
332512N1173807W001,9/13/1954 0:00,22.25,22.25,,17.8,QM:Other,Department of Water Resources,
332512N1173807W001,10/13/1954 0:00,22.25,22.25,,18.18,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,10/20/1954 0:00,22.25,22.25,,20.6,QM:Other,Department of Water Resources,
332512N1173807W001,11/16/1954 0:00,22.25,22.25,,14.6,QM:Other,Department of Water Resources,
332512N1173807W001,11/17/1954 0:00,22.25,22.25,,40.83,QM:Pumping,Department of Water Resources,
332512N1173807W001,12/13/1954 0:00,22.25,22.25,0,13.3,,Department of Water Resources,
332512N1173807W001,1/21/1955 0:00,22.25,22.25,0,12.62,,Department of Water Resources,
332512N1173807W001,1/27/1955 0:00,22.25,22.25,,37.6,QM:Pumping,Department of Water Resources,
332512N1173807W001,2/21/1955 0:00,22.25,22.25,0,11.74,,Department of Water Resources,
332512N1173807W001,2/23/1955 0:00,22.25,22.25,,11.6,QM:Other,Department of Water Resources,
332512N1173807W001,3/16/1955 0:00,22.25,22.25,,14.45,QM:Other,Department of Water Resources,
332512N1173807W001,3/21/1955 0:00,22.25,22.25,,38.27,QM:Pumping,Department of Water Resources,
332512N1173807W001,4/19/1955 0:00,22.25,22.25,,38.84,QM:Pumping,Department of Water Resources,
332512N1173807W001,5/11/1955 0:00,22.25,22.25,,39.15,QM:Pumping,Department of Water Resources,
332512N1173807W001,6/13/1955 0:00,22.25,22.25,0,20.49,,Department of Water Resources,
332512N1173807W001,7/20/1955 0:00,22.25,22.25,0,20.23,,Department of Water Resources,
332512N1173807W001,8/23/1955 0:00,22.25,22.25,0,16.76,,Department of Water Resources,
332512N1173807W001,9/23/1955 0:00,22.25,22.25,,18.7,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,10/25/1955 0:00,22.25,22.25,,18.48,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,11/21/1955 0:00,22.25,22.25,0,15.18,,Department of Water Resources,
332512N1173807W001,12/22/1955 0:00,22.25,22.25,0,16.35,,Department of Water Resources,
332512N1173807W001,1/24/1956 0:00,22.25,22.25,0,15.72,,Department of Water Resources,
332512N1173807W001,2/27/1956 0:00,22.25,22.25,0,12.7,,Department of Water Resources,
332512N1173807W001,3/29/1956 0:00,22.25,22.25,0,13.28,,Department of Water Resources,
332512N1173807W001,4/26/1956 0:00,22.25,22.25,0,12.44,,Department of Water Resources,
332512N1173807W001,5/28/1956 0:00,22.25,22.25,0,13.94,,Department of Water Resources,
332512N1173807W001,6/21/1956 0:00,22.25,22.25,0,12.79,,Department of Water Resources,
332512N1173807W001,7/27/1956 0:00,22.25,22.25,,16.55,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,8/30/1956 0:00,22.25,22.25,,16.2,QM:Nearby pump operating,Department of Water Resources,
332512N1173807W001,9/25/1956 0:00,22.25,22.25,0,15.87,,Department of Water Resources,
332512N1173807W001,10/23/1956 0:00,22.25,22.25,0,16.75,,Department of Water Resources,
332512N1173807W001,11/26/1956 0:00,22.25,22.25,0,17.19,,Department of Water Resources,
332512N1173807W001,12/27/1956 0:00,22.25,22.25,0,14.94,,Department of Water Resources,
332512N1173807W001,1/29/1957 0:00,22.25,22.25,0,13.31,,Department of Water Resources,
332512N1173807W001,2/28/1957 0:00,22.25,22.25,0,12.69,,Department of Water Resources,
332512N1173807W001,3/25/1957 0:00,22.25,22.25,0,12.79,,Department of Water Resources,
332512N1173807W001,4/5/1957 0:00,22.25,22.25,,14.2,QM:Other,Department of Water Resources,
332512N1173807W001,4/23/1957 0:00,22.25,22.25,0,11.77,,Department of Water Resources,
332512N1173807W001,5/28/1957 0:00,22.25,22.25,0,14.51,,Department of Water Resources,
332512N1173807W001,6/26/1957 0:00,22.25,22.25,0,14.89,,Department of Water Resources,
332512N1173807W001,7/12/1957 0:00,22.25,22.25,,13.2,QM:Other,Department of Water Resources,
332512N1173807W001,7/19/1957 0:00,22.25,22.25,,14.4,QM:Other,Department of Water Resources,
332512N1173807W001,7/25/1957 0:00,22.25,22.25,,14.1,QM:Other,Department of Water Resources,
332512N1173807W001,7/26/1957 0:00,22.25,22.25,0,14.89,,Department of Water Resources,
332512N1173807W001,8/1/1957 0:00,22.25,22.25,,13.8,QM:Other,Department of Water Resources,
332512N1173807W001,8/8/1957 0:00,22.25,22.25,,14.6,QM:Other,Department of Water Resources,
332512N1173807W001,8/15/1957 0:00,22.25,22.25,,15.6,QM:Other,Department of Water Resources,
332512N1173807W001,8/23/1957 0:00,22.25,22.25,,14.4,QM:Other,Department of Water Resources,
332512N1173807W001,8/26/1957 0:00,22.25,22.25,0,15.69,,Department of Water Resources,
332512N1173807W001,8/29/1957 0:00,22.25,22.25,,15.2,QM:Other,Department of Water Resources,
332512N1173807W001,9/5/1957 0:00,22.25,22.25,,14.6,QM:Other,Department of Water Resources,
332512N1173807W001,9/12/1957 0:00,22.25,22.25,,14.8,QM:Other,Department of Water Resources,
332512N1173807W001,9/26/1957 0:00,22.25,22.25,,15.2,QM:Other,Department of Water Resources,
332512N1173807W001,9/27/1957 0:00,22.25,22.25,,14.7,QM:Other,Department of Water Resources,
332512N1173807W001,10/3/1957 0:00,22.25,22.25,,14.4,QM:Other,Department of Water Resources,
332512N1173807W001,10/17/1957 0:00,22.25,22.25,,13.8,QM:Other,Department of Water Resources,
332512N1173807W001,10/24/1957 0:00,22.25,22.25,,13.2,QM:Other,Department of Water Resources,
332512N1173807W001,10/31/1957 0:00,22.25,22.25,,13,QM:Other,Department of Water Resources,
332512N1173807W001,11/1/1957 0:00,22.25,22.25,0,12.59,,Department of Water Resources,
332512N1173807W001,11/7/1957 0:00,22.25,22.25,,12.4,QM:Other,Department of Water Resources,
332512N1173807W001,11/14/1957 0:00,22.25,22.25,,12.2,QM:Other,Department of Water Resources,
332512N1173807W001,11/21/1957 0:00,22.25,22.25,,11.8,QM:Other,Department of Water Resources,
332512N1173807W001,11/29/1957 0:00,22.25,22.25,,12.1,QM:Other,Department of Water Resources,
332512N1173807W001,12/5/1957 0:00,22.25,22.25,,12.8,QM:Other,Department of Water Resources,
332512N1173807W001,12/19/1957 0:00,22.25,22.25,,11.8,QM:Other,Department of Water Resources,
332512N1173807W001,12/26/1957 0:00,22.25,22.25,,12.1,QM:Other,Department of Water Resources,
332512N1173807W001,12/31/1957 0:00,22.25,22.25,0,11.38,,Department of Water Resources,
332512N1173807W001,1/2/1958 0:00,22.25,22.25,,11.6,QM:Other,Department of Water Resources,
332512N1173807W001,1/9/1958 0:00,22.25,22.25,,11.1,QM:Other,Department of Water Resources,
332512N1173807W001,1/16/1958 0:00,22.25,22.25,,11.8,QM:Other,Department of Water Resources,
332512N1173807W001,1/30/1958 0:00,22.25,22.25,,11.4,QM:Other,Department of Water Resources,
332512N1173807W001,2/6/1958 0:00,22.25,22.25,,11.1,QM:Other,Department of Water Resources,
332512N1173807W001,2/14/1958 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,2/20/1958 0:00,22.25,22.25,,10.4,QM:Other,Department of Water Resources,
332512N1173807W001,2/28/1958 0:00,22.25,22.25,0,10.22,,Department of Water Resources,
332512N1173807W001,3/6/1958 0:00,22.25,22.25,,10.4,QM:Other,Department of Water Resources,
332512N1173807W001,3/13/1958 0:00,22.25,22.25,,10.2,QM:Other,Department of Water Resources,
332512N1173807W001,3/21/1958 0:00,22.25,22.25,,6.8,QM:Other,Department of Water Resources,
332512N1173807W001,4/24/1958 0:00,22.25,22.25,0,7.74,,Department of Water Resources,
332512N1173807W001,5/22/1958 0:00,22.25,22.25,,3.8,QM:Other,Department of Water Resources,
332512N1173807W001,5/26/1958 0:00,22.25,22.25,0,4.98,,Department of Water Resources,
332512N1173807W001,5/29/1958 0:00,22.25,22.25,,4.2,QM:Other,Department of Water Resources,
332512N1173807W001,6/12/1958 0:00,22.25,22.25,,8.8,QM:Other,Department of Water Resources,
332512N1173807W001,6/26/1958 0:00,22.25,22.25,,6.6,QM:Other,Department of Water Resources,
332512N1173807W001,6/27/1958 0:00,22.25,22.25,0,8.78,,Department of Water Resources,
332512N1173807W001,7/10/1958 0:00,22.25,22.25,,7.4,QM:Other,Department of Water Resources,
332512N1173807W001,7/17/1958 0:00,22.25,22.25,,7.6,QM:Other,Department of Water Resources,
332512N1173807W001,7/28/1958 0:00,22.25,22.25,0,10.81,,Department of Water Resources,
332512N1173807W001,8/28/1958 0:00,22.25,22.25,,8,QM:Other,Department of Water Resources,
332512N1173807W001,8/29/1958 0:00,22.25,22.25,0,11.8,,Department of Water Resources,
332512N1173807W001,9/12/1958 0:00,22.25,22.25,,8.2,QM:Other,Department of Water Resources,
332512N1173807W001,9/30/1958 0:00,22.25,22.25,0,11.48,,Department of Water Resources,
332512N1173807W001,10/28/1958 0:00,22.25,22.25,0,10.34,,Department of Water Resources,
332512N1173807W001,11/26/1958 0:00,22.25,22.25,0,13.68,,Department of Water Resources,
332512N1173807W001,12/11/1958 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,12/18/1958 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,12/26/1958 0:00,22.25,22.25,,9.8,QM:Other,Department of Water Resources,
332512N1173807W001,12/29/1958 0:00,22.25,22.25,0,9.92,,Department of Water Resources,
332512N1173807W001,1/2/1959 0:00,22.25,22.25,,11.8,QM:Other,Department of Water Resources,
332512N1173807W001,1/8/1959 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,1/15/1959 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,1/29/1959 0:00,22.25,22.25,,11.2,QM:Other,Department of Water Resources,
332512N1173807W001,2/5/1959 0:00,22.25,22.25,,13,QM:Other,Department of Water Resources,
332512N1173807W001,2/13/1959 0:00,22.25,22.25,,9,QM:Other,Department of Water Resources,
332512N1173807W001,2/19/1959 0:00,22.25,22.25,,8.6,QM:Other,Department of Water Resources,
332512N1173807W001,2/25/1959 0:00,22.25,22.25,0,9.92,,Department of Water Resources,
332512N1173807W001,2/26/1959 0:00,22.25,22.25,0,10,,Department of Water Resources,
332512N1173807W001,3/5/1959 0:00,22.25,22.25,0,9.4,,Department of Water Resources,
332512N1173807W001,3/12/1959 0:00,22.25,22.25,,9.2,QM:Other,Department of Water Resources,
332512N1173807W001,3/19/1959 0:00,22.25,22.25,,8.8,QM:Other,Department of Water Resources,
332512N1173807W001,3/26/1959 0:00,22.25,22.25,,9.6,QM:Other,Department of Water Resources,
332512N1173807W001,4/2/1959 0:00,22.25,22.25,,10.6,QM:Other,Department of Water Resources,
332512N1173807W001,4/9/1959 0:00,22.25,22.25,,10,QM:Other,Department of Water Resources,
332512N1173807W001,4/16/1959 0:00,22.25,22.25,,9.6,QM:Other,Department of Water Resources,
332512N1173807W001,4/23/1959 0:00,22.25,22.25,,16.8,QM:Other,Department of Water Resources,
332512N1173807W001,4/28/1959 0:00,22.25,22.25,0,11.35,,Department of Water Resources,
332512N1173807W001,4/30/1959 0:00,22.25,22.25,,10.2,QM:Other,Department of Water Resources,
332512N1173807W001,5/7/1959 0:00,22.25,22.25,,12.8,QM:Other,Department of Water Resources,
332512N1173807W001,5/14/1959 0:00,22.25,22.25,,10.4,QM:Other,Department of Water Resources,
332512N1173807W001,5/21/1959 0:00,22.25,22.25,,12.2,QM:Other,Department of Water Resources,
332512N1173807W001,5/28/1959 0:00,22.25,22.25,,12.6,QM:Other,Department of Water Resources,
332512N1173807W001,5/29/1959 0:00,22.25,22.25,0,11.37,,Department of Water Resources,
332512N1173807W001,6/29/1959 0:00,22.25,22.25,0,10.76,,Department of Water Resources,
332512N1173807W001,7/29/1959 0:00,22.25,22.25,0,13.35,,Department of Water Resources,
332512N1173807W001,8/26/1959 0:00,22.25,22.25,0,14.01,,Department of Water Resources,
332512N1173807W001,9/25/1959 0:00,22.25,22.25,0,15.8,,Department of Water Resources,
332512N1173807W001,11/12/1959 0:00,22.25,22.25,0,14.75,,Department of Water Resources,
332512N1173807W001,12/23/1959 0:00,22.25,22.25,0,13.15,,Department of Water Resources,
332512N1173807W001,1/21/1960 0:00,22.25,22.25,0,11.38,,Department of Water Resources,
332512N1173807W001,2/18/1960 0:00,22.25,22.25,0,10.83,,Department of Water Resources,
332512N1173807W001,3/18/1960 0:00,22.25,22.25,0,10.92,,Department of Water Resources,
332512N1173807W001,4/21/1960 0:00,22.25,22.25,0,10.95,,Department of Water Resources,
332512N1173807W001,5/18/1960 0:00,22.25,22.25,0,10.49,,Department of Water Resources,
332512N1173807W001,6/17/1960 0:00,22.25,22.25,0,10.5,,Department of Water Resources,
332512N1173807W001,7/18/1960 0:00,22.25,22.25,0,13.85,,Department of Water Resources,
332512N1173807W001,8/18/1960 0:00,22.25,22.25,0,14.36,,Department of Water Resources,
332512N1173807W001,9/13/1960 0:00,22.25,22.25,0,12.98,,Department of Water Resources,
332512N1173807W001,10/14/1960 0:00,22.25,22.25,0,15.2,,Department of Water Resources,
332512N1173807W001,11/9/1960 0:00,22.25,22.25,0,12.25,,Department of Water Resources,
332512N1173807W001,11/23/1960 0:00,22.25,22.25,0,12.25,,Department of Water Resources,
332512N1173807W001,12/7/1960 0:00,22.25,22.25,0,13.23,,Department of Water Resources,
332512N1173807W001,1/10/1961 0:00,22.25,22.25,0,13.22,,Department of Water Resources,
332512N1173807W001,2/7/1961 0:00,22.25,22.25,0,12.35,,Department of Water Resources,
332512N1173807W001,3/3/1961 0:00,22.25,22.25,0,10.7,,Department of Water Resources,
332512N1173807W001,3/23/1961 0:00,22.25,22.25,,10.74,QM:Other,Department of Water Resources,
332512N1173807W001,3/29/1961 0:00,22.25,22.25,,10.33,QM:Other,Department of Water Resources,
332512N1173807W001,4/5/1961 0:00,22.25,22.25,,10.5,QM:Other,Department of Water Resources,
332512N1173807W001,4/12/1961 0:00,22.25,22.25,,10.89,QM:Other,Department of Water Resources,
332512N1173807W001,4/13/1961 0:00,22.25,22.25,0,10.62,,Department of Water Resources,
332512N1173807W001,4/19/1961 0:00,22.25,22.25,,10.78,QM:Other,Department of Water Resources,
332512N1173807W001,4/26/1961 0:00,22.25,22.25,,12.58,QM:Other,Department of Water Resources,
332512N1173807W001,5/3/1961 0:00,22.25,22.25,,11.49,QM:Other,Department of Water Resources,
332512N1173807W001,5/10/1961 0:00,22.25,22.25,,14.01,QM:Other,Department of Water Resources,
332512N1173807W001,5/17/1961 0:00,22.25,22.25,,12.36,QM:Other,Department of Water Resources,
332512N1173807W001,5/19/1961 0:00,22.25,22.25,0,13.23,,Department of Water Resources,
332512N1173807W001,5/24/1961 0:00,22.25,22.25,0,12.64,,Department of Water Resources,
332512N1173807W001,5/31/1961 0:00,22.25,22.25,0,11.49,,Department of Water Resources,
332512N1173807W001,6/7/1961 0:00,22.25,22.25,0,11.43,,Department of Water Resources,
332512N1173807W001,6/14/1961 0:00,22.25,22.25,0,12.71,,Department of Water Resources,
332512N1173807W001,6/21/1961 0:00,22.25,22.25,,11.24,QM:Other,Department of Water Resources,
332512N1173807W001,6/28/1961 0:00,22.25,22.25,,11.49,QM:Other,Department of Water Resources,
332512N1173807W001,7/5/1961 0:00,22.25,22.25,,12.93,QM:Other,Department of Water Resources,
332512N1173807W001,7/12/1961 0:00,22.25,22.25,,13.44,QM:Other,Department of Water Resources,
332512N1173807W001,7/19/1961 0:00,22.25,22.25,,11.82,QM:Other,Department of Water Resources,
332512N1173807W001,7/21/1961 0:00,22.25,22.25,0,10.23,,Department of Water Resources,
332512N1173807W001,7/26/1961 0:00,22.25,22.25,,10.45,QM:Other,Department of Water Resources,
332512N1173807W001,8/2/1961 0:00,22.25,22.25,,10.66,QM:Other,Department of Water Resources,
332512N1173807W001,8/9/1961 0:00,22.25,22.25,,10.95,QM:Other,Department of Water Resources,
332512N1173807W001,8/16/1961 0:00,22.25,22.25,,10.88,QM:Other,Department of Water Resources,
332512N1173807W001,8/22/1961 0:00,22.25,22.25,0,13.17,,Department of Water Resources,
332512N1173807W001,8/23/1961 0:00,22.25,22.25,,11.24,QM:Other,Department of Water Resources,
332512N1173807W001,8/30/1961 0:00,22.25,22.25,,11.12,QM:Other,Department of Water Resources,
332512N1173807W001,9/6/1961 0:00,22.25,22.25,,11.01,QM:Other,Department of Water Resources,
332512N1173807W001,9/13/1961 0:00,22.25,22.25,,10.95,QM:Other,Department of Water Resources,
332512N1173807W001,9/20/1961 0:00,22.25,22.25,,10.93,QM:Other,Department of Water Resources,
332512N1173807W001,9/22/1961 0:00,22.25,22.25,0,10.89,,Department of Water Resources,
332512N1173807W001,9/27/1961 0:00,22.25,22.25,,11.51,QM:Other,Department of Water Resources,
332512N1173807W001,10/4/1961 0:00,22.25,22.25,,10.8,QM:Other,Department of Water Resources,
332512N1173807W001,10/11/1961 0:00,22.25,22.25,,10.77,QM:Other,Department of Water Resources,
332512N1173807W001,10/18/1961 0:00,22.25,22.25,,10.7,QM:Other,Department of Water Resources,
332512N1173807W001,10/20/1961 0:00,22.25,22.25,0,9.83,,Department of Water Resources,
332512N1173807W001,10/25/1961 0:00,22.25,22.25,,10.93,QM:Other,Department of Water Resources,
332512N1173807W001,11/1/1961 0:00,22.25,22.25,,10.78,QM:Other,Department of Water Resources,
332512N1173807W001,11/2/1961 0:00,22.25,22.25,0,10.7,,Department of Water Resources,
332512N1173807W001,11/8/1961 0:00,22.25,22.25,,10.62,QM:Other,Department of Water Resources,
332512N1173807W001,11/18/1961 0:00,22.25,22.25,,10.68,QM:Other,Department of Water Resources,
332512N1173807W001,11/21/1961 0:00,22.25,22.25,,10.59,QM:Other,Department of Water Resources,
332512N1173807W001,11/29/1961 0:00,22.25,22.25,,10.61,QM:Other,Department of Water Resources,
332512N1173807W001,12/6/1961 0:00,22.25,22.25,,10.46,QM:Other,Department of Water Resources,
332512N1173807W001,12/13/1961 0:00,22.25,22.25,,10.37,QM:Other,Department of Water Resources,
332512N1173807W001,12/20/1961 0:00,22.25,22.25,,10.19,QM:Other,Department of Water Resources,
332512N1173807W001,12/21/1961 0:00,22.25,22.25,0,10.22,,Department of Water Resources,
332512N1173807W001,12/27/1961 0:00,22.25,22.25,,10.13,QM:Other,Department of Water Resources,
332512N1173807W001,1/8/1962 0:00,22.25,22.25,,10.2,QM:Other,Department of Water Resources,
332512N1173807W001,1/10/1962 0:00,22.25,22.25,,10.3,QM:Other,Department of Water Resources,
332512N1173807W001,1/17/1962 0:00,22.25,22.25,,10.29,QM:Other,Department of Water Resources,
332512N1173807W001,1/19/1962 0:00,22.25,22.25,0,12.1,,Department of Water Resources,
332512N1173807W001,1/24/1962 0:00,22.25,22.25,,9.74,QM:Other,Department of Water Resources,
332512N1173807W001,1/30/1962 0:00,22.25,22.25,,9.57,QM:Other,Department of Water Resources,
332512N1173807W001,2/7/1962 0:00,22.25,22.25,,9.37,QM:Other,Department of Water Resources,
332512N1173807W001,2/14/1962 0:00,22.25,22.25,,9.06,QM:Other,Department of Water Resources,
332512N1173807W001,2/20/1962 0:00,22.25,22.25,0,8.84,,Department of Water Resources,
332512N1173807W001,2/21/1962 0:00,22.25,22.25,,7.55,QM:Other,Department of Water Resources,
332512N1173807W001,3/7/1962 0:00,22.25,22.25,,6.47,QM:Other,Department of Water Resources,
332512N1173807W001,3/14/1962 0:00,22.25,22.25,,6.15,QM:Other,Department of Water Resources,
332512N1173807W001,3/21/1962 0:00,22.25,22.25,,6.05,QM:Other,Department of Water Resources,
332512N1173807W001,3/27/1962 0:00,22.25,22.25,0,5.6,,Department of Water Resources,
332512N1173807W001,3/29/1962 0:00,22.25,22.25,,5.45,QM:Other,Department of Water Resources,
332512N1173807W001,4/4/1962 0:00,22.25,22.25,,5.55,QM:Other,Department of Water Resources,
332512N1173807W001,4/11/1962 0:00,22.25,22.25,,5.75,QM:Other,Department of Water Resources,
332512N1173807W001,4/27/1962 0:00,22.25,22.25,0,6.33,,Department of Water Resources,
332512N1173807W001,5/24/1962 0:00,22.25,22.25,0,6.52,,Department of Water Resources,
332512N1173807W001,6/22/1962 0:00,22.25,22.25,0,6.66,,Department of Water Resources,
332512N1173807W001,7/17/1962 0:00,22.25,22.25,0,8.57,,Department of Water Resources,
332512N1173807W001,8/21/1962 0:00,22.25,22.25,0,7.19,,Department of Water Resources,
332512N1173807W001,9/21/1962 0:00,22.25,22.25,0,9.03,,Department of Water Resources,
332512N1173807W001,10/24/1962 0:00,22.25,22.25,0,9.95,,Department of Water Resources,
332512N1173807W001,11/7/1962 0:00,22.25,22.25,0,9.43,,Department of Water Resources,
332512N1173807W001,11/27/1962 0:00,22.25,22.25,0,8.01,,Department of Water Resources,
332512N1173807W001,12/27/1962 0:00,22.25,22.25,0,7.24,,Department of Water Resources,
332512N1173807W001,1/28/1963 0:00,22.25,22.25,0,8.09,,Department of Water Resources,
332512N1173807W001,2/28/1963 0:00,22.25,22.25,0,6.25,,Department of Water Resources,
332512N1173807W001,3/30/1963 0:00,22.25,22.25,0,5.79,,Department of Water Resources,
332512N1173807W001,4/17/1963 0:00,22.25,22.25,0,5.79,,Department of Water Resources,
332512N1173807W001,4/30/1963 0:00,22.25,22.25,0,5.78,,Department of Water Resources,
332512N1173807W001,5/29/1963 0:00,22.25,22.25,0,7.26,,Department of Water Resources,
332512N1173807W001,6/27/1963 0:00,22.25,22.25,0,7.46,,Department of Water Resources,
332512N1173807W001,7/29/1963 0:00,22.25,22.25,0,7.27,,Department of Water Resources,
332512N1173807W001,8/29/1963 0:00,22.25,22.25,0,7.4,,Department of Water Resources,
332512N1173807W001,9/27/1963 0:00,22.25,22.25,0,7.47,,Department of Water Resources,
332512N1173807W001,11/15/1963 0:00,22.25,22.25,0,7.5,,Department of Water Resources,
332512N1173807W001,12/27/1963 0:00,22.25,22.25,0,6.82,,Department of Water Resources,
332512N1173807W001,1/27/1964 0:00,22.25,22.25,0,6.36,,Department of Water Resources,
332512N1173807W001,2/27/1964 0:00,22.25,22.25,0,6.18,,Department of Water Resources,
332512N1173807W001,3/27/1964 0:00,22.25,22.25,0,6.44,,Department of Water Resources,
332512N1173807W001,4/26/1964 0:00,22.25,22.25,0,6.88,,Department of Water Resources,
332512N1173807W001,5/27/1964 0:00,22.25,22.25,0,8.84,,Department of Water Resources,
332512N1173807W001,6/26/1964 0:00,22.25,22.25,0,7.04,,Department of Water Resources,
332512N1173807W001,7/31/1964 0:00,22.25,22.25,0,6.88,,Department of Water Resources,
332512N1173807W001,8/31/1964 0:00,22.25,22.25,0,8.03,,Department of Water Resources,
332512N1173807W001,10/3/1964 0:00,22.25,22.25,0,9.88,,Department of Water Resources,
332512N1173807W001,12/12/1964 0:00,22.25,22.25,0,9.6,,Department of Water Resources,
332512N1173807W001,1/12/1965 0:00,22.25,22.25,0,7.43,,Department of Water Resources,
332512N1173807W001,11/9/1965 0:00,22.25,22.25,0,8.35,,Department of Water Resources,
332512N1173807W001,4/28/1966 0:00,22.25,22.25,0,5.32,,Department of Water Resources,
332512N1173807W001,6/30/1966 0:00,22.25,22.25,,6.04,QM:Other,Department of Water Resources,
332512N1173807W001,10/1/1966 0:00,22.25,22.25,,7.05,QM:Other,Department of Water Resources,
332512N1173807W001,8/3/1967 0:00,22.25,22.25,,5.91,QM:Other,Department of Water Resources,
332512N1173807W001,7/12/1968 0:00,22.25,22.25,,6.06,QM:Other,Department of Water Resources,
332512N1173807W001,10/29/1968 0:00,22.25,22.25,,7.21,QM:Other,Department of Water Resources,
332512N1173807W001,5/21/1970 0:00,22.25,22.25,,6.85,QM:Other,Department of Water Resources,
332512N1173807W001,11/12/1970 0:00,22.25,22.25,,8.11,QM:Other,Department of Water Resources,
332512N1173807W001,7/1/1971 0:00,22.25,22.25,,7.5,QM:Other,Department of Water Resources,
332512N1173807W001,4/1/1972 0:00,22.25,22.25,0,8,,Department of Water Resources,
332512N1173807W001,4/5/1972 0:00,22.25,22.25,0,7.7,,Department of Water Resources,
332512N1173807W002,5/4/1951 0:00,20.25,20.25,0,24,,Department of Water Resources,
332512N1173807W002,5/16/1951 0:00,20.25,20.25,0,23.59,,Department of Water Resources,
332512N1173807W002,7/16/1951 0:00,20.25,20.25,0,24.2,,Department of Water Resources,
332512N1173807W002,8/17/1951 0:00,20.25,20.25,0,25,,Department of Water Resources,
332512N1173807W002,9/12/1951 0:00,20.25,20.25,0,23.69,,Department of Water Resources,
332512N1173807W002,10/3/1951 0:00,20.25,20.25,0,23.59,,Department of Water Resources,
332512N1173807W002,10/10/1951 0:00,20.25,20.25,0,24.04,,Department of Water Resources,
332512N1173807W002,10/15/1951 0:00,20.25,20.25,0,23.65,,Department of Water Resources,
332512N1173807W002,10/23/1951 0:00,20.25,20.25,0,23.95,,Department of Water Resources,
332512N1173807W002,10/29/1951 0:00,20.25,20.25,0,23.25,,Department of Water Resources,
332512N1173807W002,11/5/1951 0:00,20.25,20.25,0,22.77,,Department of Water Resources,
332512N1173807W002,11/12/1951 0:00,20.25,20.25,0,22.74,,Department of Water Resources,
332512N1173807W002,11/19/1951 0:00,20.25,20.25,0,22.54,,Department of Water Resources,
332512N1173807W002,11/27/1951 0:00,20.25,20.25,0,22.06,,Department of Water Resources,
332512N1173807W002,12/4/1951 0:00,20.25,20.25,0,22.08,,Department of Water Resources,
332512N1173807W002,12/11/1951 0:00,20.25,20.25,0,22.09,,Department of Water Resources,
332512N1173807W002,12/18/1951 0:00,20.25,20.25,0,21.58,,Department of Water Resources,
332512N1173807W002,12/28/1951 0:00,20.25,20.25,0,21.34,,Department of Water Resources,
332512N1173807W002,1/7/1952 0:00,20.25,20.25,0,21.12,,Department of Water Resources,
332512N1173807W002,3/25/1952 0:00,20.25,20.25,0,6.07,,Department of Water Resources,
332512N1173807W002,3/31/1952 0:00,20.25,20.25,0,5.98,,Department of Water Resources,
332512N1173807W002,4/7/1952 0:00,20.25,20.25,0,6.12,,Department of Water Resources,
332512N1173807W002,4/14/1952 0:00,20.25,20.25,0,5.57,,Department of Water Resources,
332512N1173807W002,4/22/1952 0:00,20.25,20.25,0,5.81,,Department of Water Resources,
332512N1173807W002,4/28/1952 0:00,20.25,20.25,0,5.83,,Department of Water Resources,
332512N1173807W002,5/5/1952 0:00,20.25,20.25,0,6.1,,Department of Water Resources,
332512N1173807W002,5/19/1952 0:00,20.25,20.25,0,6.3,,Department of Water Resources,
332512N1173807W002,6/30/1952 0:00,20.25,20.25,0,7.13,,Department of Water Resources,
332512N1173807W002,7/15/1952 0:00,20.25,20.25,0,10.05,,Department of Water Resources,
332512N1173807W002,7/28/1952 0:00,20.25,20.25,0,10.9,,Department of Water Resources,
